date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-06-09,1.0478892260609303,0.4411222938446415,0.9962339916377857,1.0883862855379007,0.9261617979760585,0.5894121510650994,0.5345702438804171,0.7739648897534265,1.1166273441957546,0.7883516505878931,0.921159567167839,0.15248447767266127,0.42381839113879427,0.8508425534141077,0.872046562900181,0.7826449617580781,0.4947621871052928,0.7200274703111263,1.1140139208515145,0.36953117722706574,0.9794000806252255,0.6824926444139957,0.5789214429776384,0.8002061508533975,1.0945503927640052,0.6868615444783024,0.19445779659896317,0.9051122180252147,0.9323145757153484,0.6923404890660215,0.6344905858129781,0.48525559345485236,0.6506844132875437,0.9452269899298889,0.5775584814745327,0.5773820878378433,0.6998049642551666,0.5290708781775227,0.7116786229225917,0.7493642661893974,0.9736097243194519,0.8403550612985614,1.0234133497922524,0.8907552010717583,0.9666675463903441,0.38781681864845696,0.826862801056993,0.5676950085932472,0.30065926979822316,0.7579021879786538,0.43822747444723625
2020-06-10,1.1002872861647546,0.5999654668089099,1.3664053090504642,1.0226506733263792,0.9177990893995471,0.5630637960225994,0.7544540761923366,0.6727285927233758,0.9979910614021037,0.8711601483586209,0.8808249134897932,0.08290046753044504,0.4846720871569276,0.7362777572965574,0.7525842048858,1.1936169390708986,0.7758491971082725,0.6112648557552665,0.9968109412731294,0.5199204617062134,1.016701736542151,0.6876944740153129,0.4581317118617784,0.8752355893743192,1.13157431635351,0.7271467024532496,0.21982778820059026,0.9078992843286299,0.8169917290919649,0.6440402269433334,0.8505771250999076,0.8995715386642625,0.6377879282329629,0.9902298216900396,0.7990884248054553,0.6562443943718443,0.5959119282347746,0.433684102322125,0.6510702209741858,0.8526134065372094,1.0582149845397135,1.0097788136299743,0.9333989554642097,0.9871963017726192,1.0739631258088493,0.44137043553346883,0.7888158974540824,0.46422275140496116,0.24955310539426676,1.6174523463192492,0.43822747444723625
2020-06-11,1.2673800371898336,0.6285659739733991,1.355519094133995,1.199558576524737,0.9989161341320758,0.5567494915791497,0.6208283772904296,0.7887604329196815,0.9237867438596125,0.9526599297142476,0.9648156294130129,0.17340433504153255,0.5234474083823533,0.8804961129728499,0.8587912788505234,1.1040366067928222,0.4496314223906115,0.5069976868885142,1.0186748681234794,0.5100307853002354,1.1025005121778586,0.9248053940198796,0.5443418982740365,0.9514444805216469,0.0,0.7218073682121411,0.07491345755047682,1.204285195244912,0.9596611658543589,0.5178974176662364,0.792617026953035,0.8224310009470052,0.6669911022252949,1.1691756937063247,0.7898580557979985,0.6691624489052063,0.6725682876115746,0.6668207778626498,0.7129922000965062,1.0407555857946833,1.1584130159208723,0.9003272660567279,0.8264510388595135,0.9015168247210117,1.119071640812691,0.5319895841283828,0.8137657202858442,0.6107435496150411,0.36755307274779025,0.8129217456314869,0.7820948193717824
2020-06-12,1.2716781759780222,0.5999654668089099,1.3811002543974313,1.4014466802616914,0.9995723717139113,0.6105225913140431,0.866482618708688,0.8975624431678356,1.0102193029839177,0.9967069378641832,0.9657079074324288,0.2969933499510177,0.591940305771012,0.8411446484374079,0.8432626765873843,1.0841217817647313,0.8297122753974441,0.7787767442703357,1.08526294698651,0.7011445986401093,0.914917644212399,0.8250704333163635,0.5492783533154677,0.978215741644752,1.3300815278575921,0.6072022689623001,0.2880987133072942,1.050980153178512,0.9470063821795206,0.6138192688731847,0.6859740711353847,0.9323341464592899,0.7104063538315636,1.247227598702136,0.7609280593321671,0.6619433804924022,0.8217605928329791,0.6272052392643803,0.7740685359703813,0.9545289325525504,1.1854076016787518,0.9899847807619792,0.8844637964965351,0.9479183710620971,1.0402232976748704,0.38781681864845696,0.8816883639706433,0.8037856188828519,0.44322291338938186,0.8152124515102207,0.6167294992531444
2020-06-13,1.2838612864135717,0.7487012467848051,1.3718772544971396,1.2820265784598976,0.9502026489835459,0.6464586318751826,0.977675125404556,0.8303436335180049,0.9453135786319803,1.1176168747160884,1.0113561308955241,0.3408043707740212,0.5521532315030357,0.7722060088469515,0.8623657664958563,1.0667987689262568,0.39328593351878216,0.8232843465836431,1.4549457404804915,0.5662487836796969,1.0817002026810816,0.7688192120568111,0.38583190569578973,0.8864036768624,0.9829993671278897,0.6551646512115881,0.38237561533089764,0.8610060530832618,1.017932041708315,0.6583970122537699,0.7695374354152361,0.7438165839118924,0.7475333194777954,1.1731215426861354,0.8169806849974476,0.6651666790029176,0.8267163621893566,0.6712524914725643,0.6229527442025253,0.0,1.2155234109713706,1.0556437302668404,0.8368294888786959,0.9179069365093853,1.11487140149958,0.29261047554727193,0.9404107651981192,0.7457037680044729,0.3777648439251109,0.7807530058829136,0.6997444607705585
2020-06-14,1.3372726058473698,0.41927263457697495,1.244622572949698,1.159634951932993,0.8652717621137094,0.4753755925038206,0.5586300202104876,0.6631224237952009,0.9658235878794234,1.0195053523160007,0.8808249134897932,0.1305056925903567,0.25484748774668486,0.7570005888623916,0.8104334214578316,0.7982282593802976,0.4443146676807314,0.3119490642689566,0.9125217725113404,0.5662487836796969,0.8729855334062474,0.6038237233928928,0.5081202031639059,0.8002061508533975,0.8216654806737276,0.28532342316945897,0.3470811191913345,0.7942271246090105,0.8905179458068763,0.3814414845064029,0.6080451123620918,0.7692835198693602,0.6526349318712674,1.1269867241358518,0.592508629036623,0.5520927298006836,0.6998049642551666,0.5321186647257493,0.536651630825384,0.0,1.2436856032847219,0.9245356604444745,0.9650594517283682,0.7748056517941875,0.9530991425820459,0.12074937952875882,0.9279635099672076,0.5860284820204087,0.2758575022394505,0.7656534886676784,0.43822747444723625
2020-06-15,1.15952120886418,0.1880718358230671,1.197754473854955,1.1694787836732932,0.8926786959421115,0.5991351893530523,0.7072473349099886,0.945740885469017,0.7441354306398844,0.9660850222198893,0.8440918127593339,0.19336262898372997,0.6398855907758076,0.7105602978157808,0.943323832087816,0.7617508480066157,1.009324081485671,0.7572416669216295,1.1068213676493968,0.35548230667607844,0.80248259380788,0.35441888961487056,0.19326224909087455,0.6941179333159596,1.0206834594511187,0.8024726602586522,0.24379719326374658,0.8732125263319418,0.683722463152149,0.4769979715389501,0.5387860652337582,0.8347603643863065,0.6166395361220984,1.0485475330322414,0.5775584814745327,0.6683662305921747,0.7574103037684696,0.736623093892374,0.6031426253616292,1.1688325075546395,1.0967561393634226,0.6451936574068015,1.0922777964389916,0.9349329413254887,1.1776388113812593,0.17049642078600064,0.7369645334648812,0.8369203008890572,0.44322291338938186,0.684207808836225,0.6346505506035457
2020-06-16,1.1489340521536264,0.4411222938446415,1.5209736808090437,1.003109913130767,0.9877179803363446,0.5460172531302634,0.6208283772904296,0.8743051656748887,0.5682448285832353,1.1479310022883642,0.9323715458341573,0.10735503508926186,0.7031377271763837,0.7670026215849645,0.8023343851101006,0.7664816290051116,0.4496314223906115,0.2564678813145395,1.0935667476074322,0.2229374078424091,0.830806995658289,0.582944728452561,0.421842106580613,0.6392984162874831,1.1083815739347767,0.6582850571439927,0.16751332616014564,0.9933664422579476,1.103077746304089,0.3814414845064029,0.660469727007621,0.7167627329103052,0.620323922323425,0.9619702310118518,0.6069612135226803,0.6731217902361731,0.831616218292724,0.8846458769191814,0.6065077016615154,0.8857745398839497,1.116123970235386,0.7266500921836648,1.0412434090230471,1.1985382490423828,1.0464437224136165,0.0,0.7937580736388862,0.7737774458814539,0.3125484690865259,0.7881103541412751,0.43822747444723625
2020-06-17,0.9629239303764049,0.6421895885006461,1.4333431464908404,1.1685043805371262,1.0676143002976395,0.7044846293695073,0.5090989858286937,0.7178092957949428,0.7094067736526665,1.122101156110541,0.9857400497808896,0.10735503508926186,0.7915892921519897,0.7248929610199065,0.683146780178151,1.0852524468900315,0.9517865512110594,0.8754531131576759,1.3184480777241903,0.35548230667607844,1.0097727886814982,0.6863998461072149,0.5161403525889487,0.9229139129929503,1.2404013299780348,0.662924026841575,0.3990024399150875,1.0449433109863027,0.8360550316441153,0.8014766142927454,0.6092290293434465,0.8641342138037186,0.5825651453661201,1.0406263717089004,0.8256577734589248,0.6554241141430135,0.8777949259949884,0.5968925542164031,0.5336887690776239,0.7493642661893974,1.0800474771988617,1.0240539092209953,0.9143253244656014,1.1195493603941622,1.1221953749847267,0.0,0.7929382733553939,0.721203309750394,0.46851365949755536,0.833115710212973,0.7289643132402723
2020-06-18,1.2852452880007759,0.553189609646721,1.569418737648069,1.066739418805895,1.0186029393807268,0.6999344927244582,0.11611577386514994,0.8236837499905224,0.9522584292929024,1.205413104911582,0.9447068985212117,0.35447806787332975,0.8616467220762197,0.7929658954799333,0.8823669932380391,1.0738111067231282,0.5924476969915021,0.7399176609630082,1.2363007743101813,0.6160165412588994,0.7409051373337259,0.692834734619617,0.5868713715672281,0.8884037396303317,1.1390379263058705,0.8123970789461527,0.5254747022484875,1.032611897681955,1.0494766619584912,0.3089047849739501,0.7381899871440052,0.7167627329103052,0.6182223876914257,1.1257368664019753,0.6848318265322194,0.8442059423268067,1.0950014291125112,0.6712524914725643,0.6090145076392377,0.7975791272870983,1.3116128710700694,0.8876974797773476,0.9166588848236611,1.0858777667551491,1.265768544232409,0.2555941062381572,0.8082558593252834,0.7937024651573341,0.5223596404135303,0.936082461531212,0.7944205329033885
2020-06-19,1.237584400878348,0.6553988032011234,1.659731750243642,1.3851704281839492,1.0137642680458743,0.7804244784408992,0.6294349785754568,1.0980329550897554,0.9011369779090925,1.2772281745709064,1.0497310249188856,0.46133138917914746,0.9159889205079209,0.8778005295005171,0.7627768191248954,1.1962484738712544,1.0278569341861574,0.8008330735204879,,0.5573700690191812,0.7864295872307306,0.6341047150557373,0.6235413951114772,0.8648273842769579,0.0,0.7603385860002008,0.3086625276800406,1.0046284081524992,1.1075370245810159,0.5641369379604148,0.7248075953281057,0.7866012034575918,0.6987510889356958,1.2117532972857243,0.7299325143512215,0.7929169508937219,0.9970729559507185,0.7641779473859869,0.6955977575366121,0.869510404162173,1.3479453211849284,0.818371123946996,1.1966995445030957,1.2350794664825115,1.279706045731922,0.38781681864845696,0.8756260548687691,0.7833796318920757,0.5766911129433135,0.7917428099829664,0.7820948193717824
2020-06-20,1.0859502187619565,0.6285659739733991,1.6730057660272863,1.253306446968117,1.0446871061304361,0.5854611551863836,0.7326132127084698,0.9142228860182983,0.7441354306398844,1.300997380901344,1.1963885300344221,0.2969933499510177,0.939384832793426,0.7664206002436865,0.777089600777062,0.7032848571734774,0.43348181398722,0.6833682172832494,1.2918078689844337,0.4568928850907805,0.8935456556770281,0.7115863745672182,0.7171475175860372,0.9418470315070052,0.0,0.8519663946614339,0.6033876247738199,0.8452490939866044,1.1982883011638217,0.5275475701658836,0.6759513392639038,0.9605286539320438,0.6589142877656006,1.221399597138241,0.6344989131270309,0.743551493537018,0.9731234403893007,0.49735545244829604,0.6065077016615154,0.0,1.374682108942974,0.9361519367441878,1.0060844604967558,1.2009263027103638,1.2925097646028607,0.17049642078600064,0.9357109224611132,0.8189222937653797,0.44322291338938186,0.8972060525732433,0.31086451521044417
2020-06-21,1.0275300878886025,0.46192513730063606,1.5519858837352989,1.172388944058929,1.038935786345748,0.6377495298484112,0.3252313141511566,1.0285284416726088,0.7865019374274739,1.2404083844080176,0.9451744090208917,0.24826171046547776,0.31875697974169226,0.7670026215849645,0.805389250646571,1.198864159314799,0.37485095711604344,0.5635812361154864,0.9728013794533975,0.38313978940736276,0.8168756661883575,0.4491182913593675,0.4016318065461654,0.956591413152031,0.0,0.8733282258365419,0.4453739907175125,0.8013864497756353,0.9764804920212631,0.46614160471604577,0.6444157645936542,0.8725724566209238,0.6382910934409031,1.1032611733874953,0.7707870756377826,0.7534908252382972,1.1182771512115426,0.8610895160477137,0.5679749444059797,0.0,1.2746899763049822,0.9639019295886663,0.9197509211104108,1.0958195383361657,1.1293978820401567,0.4658585604859377,0.8729042912184483,0.732025910859133,0.5295345757379976,0.7694778692919879,0.6167294992531444
2020-06-22,0.993731947588563,0.371970387465952,1.4841899100726987,1.262045009073915,1.1935151584557353,0.5913742511715172,0.24362460597100827,0.7507812729785687,0.8062298131943482,1.1681797026154939,1.096682329170784,0.056986297549787686,1.1702070343178514,0.6637478835321721,0.6211015231139069,0.8593236543276981,1.07539921126012,0.6477198405593204,1.0360898973060042,0.31038401733813886,0.7721812057504416,0.49978311978601997,0.5696539620062617,0.8098768359717908,1.637590081500178,0.5965815131272247,0.4150161140108474,0.9348282972488318,1.0824242072361034,0.3089047849739501,0.6044738727202358,0.855528763687327,0.5791211934303696,1.0207654707003397,0.6344989131270309,0.8593552212079791,0.8150636866682475,0.7031228078940773,0.7786028697496049,1.096592866257411,1.3182252201259828,0.6338471837236678,0.9495176499085662,1.2450896164144851,1.199019682465011,0.21512624228003147,0.8145471677739675,0.981292444006656,0.4070339662400255,0.7254347065464919,0.8294282361260852
2020-06-23,1.150821226733633,0.7691999791027213,1.715629434733383,1.3159672758304055,1.2339483634776882,0.6342163921080768,0.6294349785754568,0.5775059485485752,0.7865019374274739,1.2153305912503296,1.2730535466633277,0.08290046753044504,0.9669615913867605,0.794060273467809,0.6858276495237262,0.9544802568434545,0.5847734432120771,0.8188859841292231,1.4765249039999901,0.43367287099726887,0.8796335701343261,0.6355647301930335,0.5174627620064316,0.7242599035290374,1.3321194272489412,0.890056841769208,0.2665125973283756,0.8994838469708321,1.2253277238615288,0.2928213910309477,0.6562463612823801,0.8969459206755247,0.6032198243121688,1.0207654707003397,0.28485019326566896,0.7813988861036025,0.9287193887752233,0.7641779473859869,0.7642729562390136,0.901451513746715,1.2769510152720456,0.6102242169212894,1.0881159903361808,1.2717876848140732,1.1541878209747771,0.0645578219637971,0.8576218223773906,0.7362805479782709,0.3463796703609718,0.833115710212973,0.7146000839987804
2020-06-24,1.3176309604425716,0.5849264206518697,1.4217262763114806,1.3816018580887215,1.1203444825500262,0.748905986032455,0.1430508106949573,0.7262899249112966,0.7658350990759918,1.4290803825735934,1.2366494262480259,0.2969933499510177,1.1634615878068508,0.8337264063009593,0.7302472713100104,1.1616762097723667,1.2162467953719216,0.7363683622026411,1.2974553175388863,0.43367287099726887,0.8102919294578004,0.5433514329338146,0.6417699652849792,0.7977544536116877,1.2703183530842797,0.8046977687635836,0.5003808895139799,0.885085277407411,1.1507841950655786,0.4769979715389501,0.4392010938652991,0.9175193955773278,0.590496390470069,1.1711530995076638,0.8341648865162984,0.8064631281523713,1.120787989510429,0.6486273566570167,0.6845365571164229,0.8962884791958665,1.4188199241086683,0.930382635679092,1.1090357368367276,1.379075271120899,1.1928915793540698,0.6238004609102181,0.8512115247273178,0.9665962914135081,0.47662688320707985,0.9538741656954934,0.7694090459782882
2020-06-25,1.3866559556198828,0.851074755813817,1.6471396358098043,1.3755882959942225,1.1728212415942085,0.8260752919126859,0.5128304832299047,1.01578062790967,0.7328649834365174,1.3888024945622852,1.1841649391538043,0.3120934504115423,1.1299070987049549,0.9099310271576279,0.94184411267752,1.2150740659281807,0.6358463185593248,0.848778210008687,1.3228804836309924,0.6946543163022518,0.9352870449714024,0.6311698768844097,0.7390939770180952,0.8690206463950951,1.5753042669901196,1.0312444357596897,0.651560039986097,0.8762112816436483,1.1973874024909734,0.5978817496306204,1.396033952041614,1.027830481758968,0.6735316286518676,1.1235409226152235,0.7190887881009228,0.9358804497942127,1.0833335079128612,0.64395736880181,0.6578240825587316,0.6234948074870087,1.3637411045505061,0.894058282399989,1.1421152441344435,1.3024783338900408,1.3203372098179889,0.32671811482603585,0.7829780316459752,0.9513853632235826,0.6579625146043574,1.0206809427494838,0.9379813428837623
2020-06-26,1.3218850737303867,0.7045508211858091,1.685131484815732,1.3701039626899782,1.1793720648354367,0.8180185467899063,0.4488993787430772,0.6821268726057431,0.6716577403999103,1.633035634035295,1.2444600442033649,0.2969933499510177,1.2295483918852295,0.8958953817392519,0.9198015486782546,1.1774838181373937,1.276135578567259,0.8038944877591471,1.4759052909560109,0.5295899372382653,0.7817318761364586,0.6413561973159613,0.6172911233392494,0.9894284773545547,1.288677120915187,0.9543439166175267,0.5374980284699475,1.009052675605739,1.19467343898094,0.5369879462587634,0.72390060161279,1.0542846588147892,0.7031044087311129,1.2436646756780538,0.6727848457407902,0.9749603333988686,1.0433399751359322,1.0251516453504699,0.8204955552571618,0.47391558156266445,1.4281537954168881,0.8680362357950947,1.2385795157825403,1.3263876236121765,1.3489574872145706,0.32671811482603585,0.9200753766601028,0.8762239831234719,0.47662688320707985,0.9927556707243376,0.9201569523631977
2020-06-27,1.288000129508474,0.6553988032011234,1.6971727555785203,1.298244392185957,1.0837562699451602,0.6968743660845971,0.7072473349099886,0.9354869502011871,0.7328649834365174,1.6625143403765272,1.1889891388504663,0.15248447767266127,1.0290957462986765,0.824144322147728,0.8772374337591765,1.1094102034197755,0.3621113613711666,0.8919526269305763,0.0,0.6880655670189513,0.8058466613246685,0.8067901236646623,0.6327513112723687,0.9247530492732455,1.2198321842746882,0.8178141987153893,0.5003808895139799,1.1457564845621522,1.5447493986943175,0.6440402269433334,0.623189869432541,1.0450206265692723,0.6540920933342969,1.1753603210954044,0.7707870756377826,0.9023343154208198,0.933883394395732,0.5351452115239967,0.6540849114413461,0.0,1.5121436289490602,1.0556437302668404,1.201557359161557,1.3444187242405279,1.2396535645992688,0.12074937952875882,0.9513731842314957,0.9136733487229551,0.5892746279473916,0.9950267718643372,0.7146000839987804
